latitude,longitude,html,popup,icon,type
41.93603799412172,2.2530877590179443,<a href='/ca/vic-cementiri'><span class='titol'>Vic - Osona</span><span class='punt'>Cementiri de Vic</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.0056568,2.0625907,<a href='/ca/santa-creu-de-jotglar-al-voltant-de-la-poblacio'><span class='titol'>Santa Creu de Jotglar - Osona</span><span class='punt'>Terme municipal Santa Creu de Jutglar</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.0771325,1.7525649,<a href='/ca/capolat-fora-cementiri-capolat'><span class='titol'>Capolat - BerguedÃ </span><span class='punt'>Terme municipal de Capolat</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.0221059,1.4159928,<a href='/ca/castellar-de-la-ribera-finca-rossinyol'><span class='titol'>Castellar de la Ribera - SolsonÃ¨s</span><span class='punt'>Castellar de la Ribera: Finca Rossinyol</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.333038335694944,1.6701418161392212,<a href='/ca/martinet-prat-del-marti'><span class='titol'>MontellÃ  i Martinet - Cerdanya</span><span class='punt'>Martinet: Prat dâ€™en MartÃ­ i camp de la Pona   </span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.359071127197964,1.6917550563812256,<a href='/ca/martinet-sota-pont-carretera-de-montella'><span class='titol'>MontellÃ  i Martinet - Cerdanya</span><span class='punt'>Martinet: Sota pont carretera de MontellÃ </span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.4450317,1.3939908,<a href='/ca/ars-fora-cementiri'><span class='titol'>Ars - Alt Urgell</span><span class='punt'>Fora del cementiri d'Ars</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.34036833472892,1.4261788129806519,<a href='/ca/montferrer-i-castellbo-dins-del-cementiri'><span class='titol'>Montferrer i CastellbÃ² - Alt Urgell</span><span class='punt'>Cementiri de Montferrer</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.3301006,1.0394635,<a href='/ca/baen-al-voltant-de-baen'><span class='titol'>BaÃ©n - Pallars SobirÃ </span><span class='punt'>Al voltant de BaÃ©n</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.3683554,1.2882803,<a href='/ca/canturri-fora-cementiri-en-un-marge-al-costat-duna-masia'><span class='titol'>Canturri - Alt Urgell</span><span class='punt'>En un marge al costat d'una masia de Canturri</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.43926245354152,1.1891841888427734,<a href='/ca/rialp-les-pedres-daulo'><span class='titol'>Rialp - Pallars SobirÃ </span><span class='punt'>Les pedres d'AulÃ³</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
